id_hogar;tipo_hogar;sanitaria;asentamiento;estrato_social;personas_mayores_14;personas_menores_14;numero
 4173;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012427
 4174;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 3; 1; 2017012430
 4175;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017012432
 4176;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017012433
 4177;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012436
 4178;Casa;Sí - con cisterna;Sí;Nivel económico medio - bajo; 4; 0; 2017012443
 4179;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017012445
 4180;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017012447
 4181;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017012449
 4182;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 2; 0; 2017012455
 4183;Casa;Sí - sin cisterna;NO;Nivel económico medio - bajo; 3; 0; 2017012456
 4184;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 2; 2017012459
 4185;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012462
 4186;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - bajo; 4; 0; 2017012466
 4187;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017012472
 4188;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017012477
 4189;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 0; 2017012480
 4190;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017012485
 4191;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - bajo; 5; 0; 2017012487
 4192;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017012494
 4193;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017012496
 4194;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 1; 2017012500
 4195;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 1; 2017012503
 4196;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012505
 4197;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 4; 2017012506
 4198;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012510
 4199;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017012512
 4200;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017012513
 4201;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 3; 2; 2017012519
 4202;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017012521
 4203;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017012527
 4204;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 2; 2017012529
 4205;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 3; 1; 2017012532
 4206;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017012533
 4207;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017012534
 4208;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 1; 2017012535
 4209;Casa;Sí - sin cisterna;Sí;Nivel económico medio; 1; 1; 2017012543
 4210;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017012547
 4211;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017012551
 4212;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 1; 2017012552
 4213;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017012553
 4214;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 4; 0; 2017012557
 4215;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 2; 2017012558
 4216;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 1; 0; 2017012560
 4217;Casa;Sí - con cisterna;NO;Nivel económico bajo; 4; 4; 2017012567
 4218;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017012569
 4219;Casa;Sí - con cisterna;NO;Nivel económico alto; 4; 1; 2017012576
 4220;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 2; 2017012580
 4221;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 1; 2017012582
 4222;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017012584
 4223;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017012586
 4224;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017012587
 4225;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017012589
 4226;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 2; 4; 2017012591
 4227;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico alto; 4; 0; 2017012592
 4228;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 1; 2017012594
 4229;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017012596
 4230;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 4; 1; 2017012597
 4231;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017012600
 4232;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012606
 4233;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017012614
 4234;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017012616
 4235;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 2; 0; 2017012620
 4237;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017012627
 4238;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017012633
 4239;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017012640
 4240;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012645
 4241;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 4; 0; 2017012647
 4242;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 0; 2017012650
 4243;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 1; 2017012656
 4244;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012660
 4245;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017012668
 4246;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017012672
 4247;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 1; 2017012674
 4248;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017012675
 4249;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017012676
 4250;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017012680
 4251;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017012684
 4252;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012685
 4253;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017012686
 4254;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017012687
 4255;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 2; 2017012688
 4256;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 3; 1; 2017012690
 4257;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012696
 4258;Casa;Sí - con cisterna;NO;Nivel económico alto; 6; 0; 2017012699
 4259;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico bajo; 2; 1; 2017012700
 4260;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017012702
 4261;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 3; 1; 2017012705
 4262;Casa;Sí - con cisterna;NO;Nivel económico bajo; 4; 2; 2017012707
 4263;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017012708
 4264;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017012709
 4265;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017012714
 4266;Casa;Sí - con cisterna;NO;Nivel económico medio; 5; 2; 2017012716
 4267;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 2; 1; 2017012718
 4268;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012719
 4269;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 1; 2017012722
 4270;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 0; 2017012724
 4271;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017012731
 4272;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017012735
 4273;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017012740
 4274;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 1; 2017012741
 4275;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012742
 4276;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 3; 0; 2017012747
 4277;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017012748
 4278;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017012754
 4279;Casa;Sí - con cisterna;NO;Nivel económico bajo; 4; 0; 2017012758
 4280;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 2; 2017012769
 4281;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017012770
 4282;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017012779
 4283;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012784
 4284;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012786
 4285;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017012789
 4286;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 0; 2017012792
 4287;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017012793
 4288;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017012801
 4289;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 1; 2017012802
 4290;Casa;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017012805
 4291;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 2; 2017012806
 4292;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017012812
 4293;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 5; 1; 2017012816
 4294;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 4; 0; 2017012819
 4295;Casa;Sí - con cisterna;NO;Nivel económico bajo; 3; 0; 2017012821
 4296;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 2; 1; 2017012828
 4297;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 3; 2; 2017012830
 4298;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017012833
 4299;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 1; 2017012834
 4300;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico bajo; 3; 2; 2017012835
 4301;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017012840
 4302;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 5; 0; 2017012842
 4303;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017012853
 4304;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 1; 2017012858
 4305;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 4; 0; 2017012859
 4306;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012861
 4307;Casa;Sí - con cisterna;Sí;Nivel económico medio - bajo; 1; 0; 2017012863
 4308;Casa;Sí - con cisterna;NO;Nivel económico alto; 7; 0; 2017012869
 4309;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012871
 4310;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017012873
 4311;Casa;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017012881
 4312;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017012883
 4313;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012884
 4314;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 4; 0; 2017012885
 4315;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 2; 1; 2017012888
 4316;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 1; 2017012890
 4317;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico bajo; 3; 6; 2017012892
 4318;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017012897
 4319;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017012900
 4320;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 1; 2017012902
 4321;Apartamento en edificio de una planta;Sí - sin cisterna;NO;Nivel económico medio; 2; 0; 2017012903
 4322;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 4; 1; 2017012916
 4323;Casa;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017012920
 4324;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012922
 4325;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 4; 1; 2017012928
 4326;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 3; 2017012929
 4327;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017012934
 4328;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 1; 2; 2017012935
 4329;Casa;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017012938
 4330;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017012940
 4331;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017012941
 4332;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017012946
 4333;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017012947
 4334;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012953
 4335;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017012956
 4336;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012957
 4337;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017012959
 4338;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017012960
 4339;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017012964
 4411;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017013172
 4340;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017012965
 4341;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012971
 4342;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 2; 2017012975
 4343;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 1; 2017012986
 4344;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 4; 0; 2017012989
 4345;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017012991
 4346;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017012992
 4347;Casa;Sí - con cisterna;NO;Nivel económico bajo; 1; 0; 2017012994
 4348;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017012995
 4349;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017012999
 4350;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 0; 2017013000
 4351;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 1; 2017013001
 4352;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017013005
 4353;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017013009
 4354;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017013014
 4355;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017013017
 4356;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 2; 2; 2017013022
 4357;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017013024
 4358;Casa;Sí - sin cisterna;Sí;Nivel económico bajo; 5; 1; 2017013028
 4359;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017013029
 4360;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 1; 2017013030
 4361;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 1; 2017013043
 4362;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017013045
 4363;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 2; 2017013047
 4364;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 5; 2; 2017013051
 4365;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017013054
 4366;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 0; 2017013055
 4367;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 1; 2017013057
 4368;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 0; 2017013058
 4369;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 4; 0; 2017013059
 4370;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 0; 2017013061
 4371;Casa;Sí - con cisterna;NO;Nivel económico bajo; 4; 1; 2017013064
 4372;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 4; 0; 2017013066
